water,water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,water,water,water,water,water,water,water,water,
water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,water,water,water,water,water,water,water,water,
water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,water,water,water,water,water,water,water,water,water,
water,water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,water,water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,grass,grass,water,water,water,water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,
::features
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,flower,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,flower,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,flower,flower,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,
air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,air,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,air,air,air,air,air,
air,air,air,flower,air,air,air,air,air,flower,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,flower,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,flower,flower,air,air,air,air,air,flower,flower,air,air,air,air,flower,air,air,flower,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,flower,air,air,air,air,air,air,air,flower,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,flower,
air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,
air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,flower,air,flower,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,
air,air,air,air,flower,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,
air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,flower,air,air,air,air,flower,air,air,flower,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,flower,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,flower,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,air,air,air,flower,air,air,air,air,
air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,flower,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,flower,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,flower,flower,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,air,air,air,air,flower,air,flower,air,air,air,air,air,air,flower,air,flower,air,air,air,air,
air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,flower,air,air,air,air,flower,air,air,air,air,air,air,air,air,air,
